num_qubits;DJ_times;DJ_sizes;BV_times;BV_sizes;grover_times;grover_sizes
2;0.0010023117065429688;1712;0.0;1712;0.0009984970092773438;2436
3;0.0009992122650146484;1872;0.0;1872;0.0;3440
4;0.0;2028;0.0009989738464355469;1616;0.002999544143676758;3196
5;0.003003358840942383;2192;0.004996061325073242;3024;0.010999679565429688;4028
6;0.03099846839904785;2348;0.02400064468383789;2352;0.23099970817565918;4204
7;0.25;2508;0.5349991321563721;4176;0.1640000343322754;5712
8;2.0810000896453857;2668;2.6610002517700195;3504;4.881999731063843;5880
9;13.130998849868774;2832;35.163002490997314;4080;9.213997602462769;6716
10;110.39500093460083;2992;204.70999717712402;3824;202.37700057029724;7336
2;0.0;1712;0.0;1712;0.0;2436
3;0.0;1868;0.001001596450805664;1872;0.0;3440
4;0.0010013580322265625;2028;0.0009984970092773438;2032;0.0029990673065185547;3196
5;0.003000974655151367;2192;0.0029993057250976562;2608;0.01600050926208496;4028
6;0.03099822998046875;2348;0.020999670028686523;2352;0.22500085830688477;4204
7;0.18699860572814941;2512;0.5350019931793213;4176;0.15999937057495117;5712
8;1.515998363494873;2672;1.846001148223877;3088;4.313999176025391;5880
9;17.437999963760376;2828;49.5160014629364;4496;12.439998626708984;6716
10;110.28599977493286;2992;277.35500049591064;4240;202.4950008392334;7336
2;0.0;1708;0.0;1296;0.0;2436
3;0.0;1868;0.0009975433349609375;1872;0.0;3440
4;0.0009999275207519531;2032;0.0;1616;0.003999948501586914;3196
5;0.002999544143676758;2192;0.003999948501586914;3024;0.01999831199645996;4028
6;0.020001649856567383;2352;0.02099895477294922;2352;0.22499895095825195;4204
7;0.2539997100830078;2508;0.23600006103515625;2928;0.22300028800964355;5712
8;2.0879993438720703;2668;2.1970009803771973;3088;3.7150003910064697;5880
9;12.98599910736084;2832;25.949000120162964;3664;8.620998620986938;6716
10;110.02199983596802;2992;244.1860008239746;4240;160.04700016975403;7336
2;0.0;1712;0.0;1296;0.0;2436
3;0.0;1868;0.0;1872;0.00099945068359375;3440
4;0.0;2028;0.0;2032;0.003999233245849609;3196
5;0.004000186920166016;2188;0.003000497817993164;2608;0.016998767852783203;4028
6;0.02299976348876953;2352;0.03900027275085449;3184;0.25299906730651855;4204
7;0.2519984245300293;2508;0.307999849319458;3344;0.11600136756896973;5712
8;2.0679984092712402;2668;3.569000482559204;3920;4.127000570297241;5880
9;17.931999921798706;2828;40.67699980735779;4496;11.597999334335327;6716
10;110.07799863815308;2992;281.49700236320496;4240;160.00799870491028;7336
2;0.0;1708;0.0;1296;0.0010013580322265625;2436
3;0.0;1872;0.0;1872;0.0009992122650146484;3440
4;0.0009996891021728516;2028;0.0;2032;0.003998994827270508;3196
5;0.004000663757324219;2188;0.004000186920166016;3024;0.01899862289428711;4028
6;0.023000478744506836;2352;0.03799891471862793;3184;0.2569999694824219;4204
7;0.2540013790130615;2508;0.31599926948547363;3344;0.1979999542236328;5712
8;2.1010000705718994;2668;2.081998825073242;3088;4.991000175476074;5880
9;13.005000352859497;2832;31.737000226974487;4080;8.320999383926392;6716
10;147.06299996376038;2988;239.71000003814697;3824;161.0050013065338;7336
2;0.0;1712;0.0;1296;0.0;2436
3;0.0;1872;0.0;1872;0.0010018348693847656;3440
4;0.0;2032;0.0010004043579101562;2448;0.003998517990112305;3196
5;0.002000093460083008;2192;0.0039997100830078125;3024;0.023998737335205078;4028
6;0.036000967025756836;2348;0.03499937057495117;3184;0.2589988708496094;4204
7;0.2719998359680176;2508;0.2929999828338623;3344;0.14400124549865723;5712
8;1.5489988327026367;2672;3.6780004501342773;3920;4.284000873565674;5880
9;17.54299759864807;2828;45.0190007686615;4496;10.778999328613281;6716
10;109.81600093841553;2992;278.7269997596741;4240;202.6379997730255;7336
2;0.0;1712;0.0;1712;0.0;2436
3;0.0009996891021728516;1868;0.0;1456;0.0;3440
4;0.0009996891021728516;2028;0.0010004043579101562;2032;0.002998828887939453;3196
5;0.004000186920166016;2188;0.0030002593994140625;2608;0.01999807357788086;4028
6;0.03600144386291504;2348;0.03799843788146973;3184;0.21300053596496582;4204
7;0.2569997310638428;2508;0.32000017166137695;3344;0.14100027084350586;5712
8;1.545999526977539;2672;3.6350014209747314;3920;5.062998294830322;5880
9;17.567999601364136;2828;24.462000608444214;3664;10.116999626159668;6716
10;147.22599959373474;2988;658.211998462677;5072;149.62999963760376;7336
2;0.0;1708;0.0;1712;0.0;2436
3;0.0;1868;0.0;2288;0.0009999275207519531;3440
4;0.0009996891021728516;2032;0.0;2032;0.0029997825622558594;3196
5;0.003999948501586914;2188;0.003000020980834961;2608;0.014998435974121094;4028
6;0.02500152587890625;2352;0.03499889373779297;3184;0.21200108528137207;4204
7;0.18699884414672852;2512;0.23599982261657715;2928;0.2089993953704834;5712
8;1.5480005741119385;2672;4.120998859405518;3920;3.7340006828308105;5880
9;17.447000980377197;2828;23.619998693466187;3664;10.723999977111816;6716
10;147.37399983406067;2988;226.138001203537;3824;149.02799940109253;7336
2;0.0;1712;0.0009999275207519531;1296;0.0;2436
3;0.0;1868;0.0;2288;0.0010004043579101562;3440
4;0.0009992122650146484;2028;0.0;2032;0.003999233245849609;3196
5;0.003000497817993164;2192;0.003999471664428711;3024;0.02299952507019043;4028
6;0.024999618530273438;2352;0.0279998779296875;2768;0.2779994010925293;4204
7;0.25499963760375977;2508;0.43900084495544434;3760;0.14700102806091309;5712
8;2.074997901916504;2668;2.827000617980957;3504;2.7779998779296875;5880
9;13.011000633239746;2832;22.59000015258789;3664;9.84800100326538;6716
10;109.71799778938293;2992;879.9610011577606;5488;172.9669988155365;7336
2;0.0009999275207519531;1712;0.0;1712;0.0;2436
3;0.0;1872;0.0;1872;0.0009996891021728516;3440
4;0.0;2028;0.001001119613647461;2032;0.00299835205078125;3196
5;0.004000425338745117;2188;0.003999233245849609;3024;0.01600027084350586;4028
6;0.032999277114868164;2348;0.0299990177154541;2768;0.1790001392364502;4204
7;0.25099921226501465;2508;0.21700119972229004;2928;0.1979992389678955;5712
8;1.549999713897705;2672;3.264000415802002;3920;5.564000606536865;5880
9;12.963999509811401;2832;40.94000053405762;4496;9.168999195098877;6716
10;147.0930004119873;2988;205.42799997329712;3824;141.8209991455078;7336
2;0.0;1712;0.0;1296;0.0;2436
3;0.0;1872;0.0;1456;0.001001596450805664;3440
4;0.0009996891021728516;2028;0.0010001659393310547;2448;0.0019996166229248047;3196
5;0.003999948501586914;2188;0.003000497817993164;1776;0.011998653411865234;4028
6;0.032999277114868164;2348;0.04200005531311035;3184;0.23099946975708008;4204
7;0.18499994277954102;2512;0.4610016345977783;3760;0.16100049018859863;5712
8;1.554997444152832;2672;2.65000057220459;3504;3.9770009517669678;5880
9;12.999998807907104;2832;22.46299982070923;3664;8.417001485824585;6716
10;147.0669984817505;2988;198.04299998283386;3824;152.12400078773499;7336
2;0.0;1712;0.0;1296;0.0;2436
3;0.0010001659393310547;1872;0.0;2288;0.0;3440
4;0.0009989738464355469;2028;0.0009999275207519531;2032;0.0030002593994140625;3196
5;0.0029997825622558594;2192;0.0020003318786621094;2192;0.015997886657714844;4028
6;0.024004220962524414;2352;0.04699540138244629;3600;0.20000076293945312;4204
7;0.25099897384643555;2508;0.1750013828277588;2512;0.11799955368041992;5712
8;2.0669994354248047;2668;2.688000202178955;3504;5.038999795913696;5880
9;13.099000453948975;2832;18.71199917793274;3248;8.407000303268433;6716
10;109.73499989509583;2992;293.01000237464905;4240;172.83599734306335;7336
